codigo,descripcion,Autorizado presupuesto,imputado mes,imputado acumulado,saldo a imputar,pagado mes,pagado acumulado,saldo a pagar
1.01.03.06.01.00.000,ALQUILERES DE MAQUINARIAS VIALES,"600.000,00","92.920,00","92.920,00","507.080,00","0,00","0,00","92.920,00"
1.01.03.06.02.00.000,ALQUILER DE CAMIONES,"1450.000,00","73.825,00","73.825,00","1376.175,00","0,00","0,00","73.825,00"
1.01.03.06.03.00.000,ALQUILER INM. CORREA ARGENTINO,"40.000,00","6.000,00","6.000,00","34.000,00","0,00","0,00","6.000,00"
1.01.03.06.04.00.000,ALQUILER DE INM muca,"40.000,00","4.206,00","4.206,00","35.794,00","0,00","0,00","4.206,00"
1.01.03.06.05.00.000,ALQUILER DE predio deposito de ramas,"500.000,00","0,00","0,00","500.000,00","0,00","0,00","0,00"
1.01.03.06.06.00.000,ALQUILER DE IMPLEMENTO PARA EVENTOS,"78.000,00","0,00","0,00","78.000,00","0,00","0,00","0,00"
1.01.03.06.07.00.000,OTROS ALQUILERES,"231.000,00","20.825,00","20.825,00","210.175,00","0,00","0,00","20.825,00"
1.01.03.07.01.00.000,Gastos judiciales - MUltas,"150.000,00","0,00","0,00","150.000,00","0,00","0,00","0,00"
1.01.03.07.02.00.000,honorarios procuracion,"700.000,00","0,00","0,00","700.000,00","0,00","0,00","0,00"
1.01.03.08.00.00.000,VIATICOS Y MOVILIDAD,"120.000,00","0,00","0,00","120.000,00","0,00","0,00","0,00"
1.01.03.09.00.00.000,"ESTUDIO,INVESTIGACION Y ASIST. TECNICA","190.000,00","0,00","0,00","190.000,00","0,00","0,00","0,00"
1.01.03.10.01.00.000,IMPRESION DE CEDULONES Y FORMULARIOS VARIOS,"250.000,00","29.450,00","29.450,00","220.550,00","0,00","0,00","29.450,00"
1.01.03.10.02.00.000,INSUMOS DE LICENCIAS,"200.000,00","25.984,00","25.984,00","174.016,00","0,00","0,00","25.984,00"
1.01.03.10.03.00.000,IMPRESION DE CERTIFICADOS DE TALLERES,"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
1.01.03.10.04.00.000,PASACALLES Y CARTELES,"60.000,00","3.600,00","3.600,00","56.400,00","0,00","0,00","3.600,00"
1.01.03.10.05.00.000,IMPRESIONES VARIAS,"30.000,00","1.878,00","1.878,00","28.122,00","0,00","0,00","1.878,00"
1.01.03.11.01.00.000,PALA CARGADORA MUNICIPAL,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
1.01.03.11.02.00.000,MOTONIVELADORA MUNICIPAL (2),"85.000,00","0,00","0,00","85.000,00","0,00","0,00","0,00"
1.01.03.11.03.00.000,CAMION FORD 14000,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
1.01.03.11.04.00.000,FORD RANGER,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.01.03.11.05.00.000,FIAT FIORINO (GOBIERNO),"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
1.01.03.11.06.00.000,RENAULT EXPRESS (COMPRAS),"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.01.03.11.07.00.000,FIAT PALIO (OBRAS PRIVADAS),"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.01.03.11.08.00.000,CAMION COMPACTADOR (RECOLCT. DE RESIDUOS),"80.000,00","0,00","0,00","80.000,00","0,00","0,00","0,00"
1.01.03.11.09.00.000,TRACTOR HANOMAG0,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
1.01.03.11.10.00.000,FORD F100 HIDROELEVADOR (ALUMBRADO),"60.000,00","24.538,58","24.538,58","35.461,42","21.538,58","21.538,58","3.000,00"
1.01.03.11.11.00.000,RENAULT MASTER,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.01.03.11.12.00.000,CAMION SCANIA (AGUA),"50.000,00","5.960,00","5.960,00","44.040,00","0,00","0,00","5.960,00"
1.01.03.11.13.00.000,RENAULT KANGO (espacios verdes),"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
1.01.03.11.14.00.000,Renaulet Kango (medio ambente),"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
1.01.03.11.15.00.000,Ford F 100 (servicios publicos),"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
1.01.03.11.16.00.000,Reparacion Maq (espacios verdes),"15.000,00","1.580,00","1.580,00","13.420,00","0,00","0,00","1.580,00"
1.01.03.11.17.00.000,otros vehiculos,"50.000,00","1.350,00","1.350,00","48.650,00","0,00","0,00","1.350,00"
1.01.03.12.01.00.000,SERV. RECOLECC. Y TRASLADOS DE RESIDUOS,"2400.000,00","0,00","0,00","2400.000,00","0,00","0,00","0,00"
1.01.03.12.02.00.000,SERVICIOS PUBLICOS VARIOS,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
1.01.03.13.00.00.000,ALUMBRADO PUBLICO,"220.000,00","100.914,00","100.914,00","119.086,00","0,00","0,00","100.914,00"
1.01.03.14.00.00.000,"PREMIOS, ADHESIONES Y OTROS SIMILARES","15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
1.01.03.15.00.00.000,HOMENAJES Y CORTESIAS,"180.000,00","4.800,00","4.800,00","175.200,00","0,00","0,00","4.800,00"
1.01.03.16.00.00.000,OTROS SERVICIOS,"800.000,00","66.377,25","66.377,25","733.622,75","0,00","0,00","66.377,25"
1.01.03.17.00.00.000,DEUDAS POR SERVICIOS EJERCICIOS ANTERIORES,"3500.000,00","1808.456,24","1808.456,24","1691.543,76","293.280,75","293.280,75","1515.175,49"
1.01.03.18.00.00.000,CREDITO ADICIONAL P/ REFUERZO DE PARTIDA,"4000.000,00","0,00","0,00","4000.000,00","0,00","0,00","0,00"
1.01.03.22.01.00.000,REPARACIONES VEHICULOS SEG. CIUDADANA,"70.000,00","720,00","720,00","69.280,00","0,00","0,00","720,00"
1.01.03.22.02.00.000,HOMENAJES Y CORTESIAS SEG. CIUDADANIA,"20.000,00","218,00","218,00","19.782,00","0,00","0,00","218,00"
1.01.03.22.03.00.000,OTROS SERVICIOS SEG. CIUDADANA,"50.000,00","2.845,00","2.845,00","47.155,00","0,00","0,00","2.845,00"
1.01.03.23.01.00.000,DISTRIBUCION DE AGUA,"140.000,00","0,00","0,00","140.000,00","0,00","0,00","0,00"
1.01.03.23.02.00.000,RIEGO DE CALLES,"280.000,00","6.800,00","6.800,00","273.200,00","6.800,00","6.800,00","0,00"
1.01.03.24.00.00.000,OTROS SERVICIOS NO PERSONAL,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
1.01.03.25.01.00.000,Reparacion vehiculos efensa civil,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.01.03.25.02.00.000,Serv Personal Def Civil,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
1.01.03.25.03.00.000,Otros Servicios Defensa Civil,"10.000,00","90,00","90,00","9.910,00","0,00","0,00","90,00"
1.01.03.26.00.00.000,Servicios Area Ambiente,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.02.00.00.00.00.000,INTERESES Y GASTOS DE LA DEUDA,"485.000,00","62.205,00","62.205,00","422.795,00","0,00","0,00","62.205,00"
1.02.04.00.00.00.000,INTERESES Y GASTOS DE LA DEUDA,"485.000,00","62.205,00","62.205,00","422.795,00","0,00","0,00","62.205,00"
1.02.04.02.00.00.000,CON ORG. PCIALES. BCO. PCIA. DE Y/O macro,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.02.04.04.00.00.000,CON OTROS ORGANISMOS,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
1.02.04.05.00.00.000,DIFER. CAMBIO MONEDA EXTRANJERA,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
1.02.04.06.00.00.000,CREDITO ADICIONAL P/REFUERZO DE PARTIDA,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.02.04.08.00.00.000,APORTES 1% FONDO PERMANENTE,"400.000,00","62.205,00","62.205,00","337.795,00","0,00","0,00","62.205,00"
1.03.00.00.00.00.000,TRANSFERENCIAS,"14772.000,00","1675.665,26","1675.665,26","13096.334,74","757.654,16","757.654,16","918.011,10"
1.03.05.00.00.00.000,TRANSF.P/FINANCIAN EROGAC.CORRIENTES,"14772.000,00","1675.665,26","1675.665,26","13096.334,74","757.654,16","757.654,16","918.011,10"
1.03.05.01.01.00.000,"0,5% APORTE ENTE DE COOPERACION RECIPROCA","200.000,00","31.102,50","31.102,50","168.897,50","0,00","0,00","31.102,50"
1.03.05.01.02.00.000,a entes intercomunales,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.01.04.00.000,OTROS DE SECTOR PUBLICO,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.01.05.00.000,CONSERVACION DE FLORA Y FAUNA,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
1.03.05.01.07.01.000,FOMMEP,"54.000,00","0,00","0,00","54.000,00","0,00","0,00","0,00"
1.03.05.01.07.02.000,Otros gastos Policia,"30.000,00","1.800,00","1.800,00","28.200,00","0,00","0,00","1.800,00"
1.03.05.01.08.00.000,SUBSIDIOS A INSTITUCIONES LOCALES,"70.000,00","10.000,00","10.000,00","60.000,00","0,00","0,00","10.000,00"
1.03.05.02.01.00.000,Asistencia sectores carenciados,"300.000,00","2.547,24","2.547,24","297.452,76","0,00","0,00","2.547,24"
1.03.05.02.02.00.000,SERV. FUNEBRE Y COMPRA DE ATAUDES,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.02.03.00.000,SUBVENCIONES Y SUBSIDIOS,"440.000,00","66.932,59","66.932,59","373.067,41","0,00","0,00","66.932,59"
1.03.05.02.03.01.000,SUBSIDIOS VARIOS,"420.000,00","66.932,59","66.932,59","353.067,41","0,00","0,00","66.932,59"
1.03.05.02.03.01.001,BECAS POR ESTUDIOS,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
1.03.05.02.03.01.002,OTROS SUBSIDIOS,"300.000,00","56.282,59","56.282,59","243.717,41","0,00","0,00","56.282,59"
1.03.05.02.03.01.003,AYUDA ECONOMICA,"100.000,00","10.650,00","10.650,00","89.350,00","0,00","0,00","10.650,00"
1.03.05.02.03.02.000,SUBSIDIOS BOMBEROS VOLUNTARIOS,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
1.03.05.02.04.00.000,GASTOS DEPORTIVOS Y RECREACION,"1030.000,00","139.505,47","139.505,47","890.494,53","0,00","0,00","139.505,47"
1.03.05.02.04.01.000,FIESTAS PATRONALES,"300.000,00","0,00","0,00","300.000,00","0,00","0,00","0,00"
1.03.05.02.04.02.000,CARNAVALES INFANTILES,"350.000,00","0,00","0,00","350.000,00","0,00","0,00","0,00"
1.03.05.02.04.03.000,FIESTA DIA DE LA MADRE,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.02.04.04.000,OTROS EVENTOS DE RECREACION,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
1.03.05.02.04.05.000,"GASTOS DEPORTIVOS (FUTBOL, HOCKEY, VOLEY, ETC","100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
1.03.05.02.04.06.000,ESCUELAS MUNICIPALES DE VERANO E INVIERNO,"200.000,00","139.505,47","139.505,47","60.494,53","0,00","0,00","139.505,47"
1.03.05.02.05.00.000,GASTOS CULTURALES,"210.000,00","10.500,00","10.500,00","199.500,00","0,00","0,00","10.500,00"
1.03.05.02.05.01.000,MUSEO A CIELO ABIERTO,"150.000,00","10.500,00","10.500,00","139.500,00","0,00","0,00","10.500,00"
1.03.05.02.05.02.000,JORNADAS Y EVENTOS CULTURALES,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
1.03.05.02.06.00.000,OTROS,"95.000,00","0,00","0,00","95.000,00","0,00","0,00","0,00"
1.03.05.02.06.01.000,DEVOLUCIONES TASA A LA PROPIEDAD,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.02.06.02.000,DEVOLUCIONES IMPUESTOS A LOS AUTOMOTORES,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
1.03.05.02.06.03.000,DEVOLUCIONES VARIAS,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
1.03.05.02.06.04.000,DEVOLUCION CONVENIO GAS ORD. 558/2011,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
1.03.05.02.07.00.000,CREDITO ADICIONAL PARA ESFUERZO DE PARTIDA,"1200.000,00","0,00","0,00","1200.000,00","0,00","0,00","0,00"
1.03.05.02.08.00.000,EGRESOS PLAN SUMAR,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
1.03.05.02.09.00.000,PROGRAMAS DE EMPLEOS MUNICIPALES,"6000.000,00","0,00","0,00","6000.000,00","0,00","0,00","0,00"
1.03.05.02.10.00.000,CONCEJO MUNICIPAL DE LA MUJER,"3.000,00","0,00","0,00","3.000,00","0,00","0,00","0,00"
1.03.05.02.11.00.000,DEUDAS EJERCICIOS ANTERIORES,"5000.000,00","1413.277,46","1413.277,46","3586.722,54","757.654,16","757.654,16","655.623,30"
2.00.00.00.00.00.000,EROGACIONES DE CAPITAL,"46735.000,00","6075.942,40","6075.942,40","40659.057,60","1445.312,36","1445.312,36","4630.630,04"
2.01.00.00.00.00.000,INVERSION FISICA,"27610.000,00","616.830,09","616.830,09","26993.169,91","294.182,36","294.182,36","322.647,73"
2.01.07.00.00.00.000,BIENES DE CAPITAL,"2770.000,00","157.832,69","157.832,69","2612.167,31","5.850,00","5.850,00","151.982,69"
2.01.07.01.00.00.000,MAQUINARIAS Y EQUIPOS,"1500.000,00","141.440,00","141.440,00","1358.560,00","0,00","0,00","141.440,00"
2.01.07.02.00.00.000,MUEBLES Y EQUIPO DE OFICINA,"200.000,00","0,00","0,00","200.000,00","0,00","0,00","0,00"
2.01.07.03.00.00.000,MEDIOS DE TRANSPORTE,"500.000,00","0,00","0,00","500.000,00","0,00","0,00","0,00"
2.01.07.05.00.00.000,COLECCIONES Y ELEMENTOS PARA BIBLIOTECA Y MS.,"20.000,00","1.000,00","1.000,00","19.000,00","0,00","0,00","1.000,00"
2.01.07.06.00.00.000,HERRAMIENTAS Y SIMILARES,"50.000,00","352,83","352,83","49.647,17","0,00","0,00","352,83"
2.01.07.07.00.00.000,TERRENOS,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
2.01.07.09.01.00.000,BIENES DE CAPITAL SEGURIDAD CIUDADANA,"60.000,00","9.189,86","9.189,86","50.810,14","0,00","0,00","9.189,86"
2.01.07.09.03.00.000,OTROS BIENES DE CAPITAL,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
2.01.07.10.00.00.000,DEUDAS P/BIENES DE CAPITAL EJ.ANT.,"200.000,00","5.850,00","5.850,00","194.150,00","5.850,00","5.850,00","0,00"
2.01.07.11.00.00.000,CREDITO ADICIONAL P/REFUERZO DE PARTIDA,"200.000,00","0,00","0,00","200.000,00","0,00","0,00","0,00"
2.01.08.00.00.00.000,TRABAJOS PUBLICOS,"24840.000,00","458.997,40","458.997,40","24381.002,60","288.332,36","288.332,36","170.665,04"
2.01.08.01.02.00.000,POR ADMINISTRACION,"24840.000,00","458.997,40","458.997,40","24381.002,60","288.332,36","288.332,36","170.665,04"
2.01.08.01.02.01.000,OBRA:Alumbrado Publico (cont por mejoras),"400.000,00","0,00","0,00","400.000,00","0,00","0,00","0,00"
2.01.08.01.02.02.000,obra cordon cuneta (cont por mejoras),"1000.000,00","0,00","0,00","1000.000,00","0,00","0,00","0,00"
2.01.08.01.02.04.000,OBRA:Polideportivo centro (mant e intalacione,"300.000,00","0,00","0,00","300.000,00","0,00","0,00","0,00"
2.01.08.01.02.05.000,OBRA:Mantenimiento Salon Municipal,"250.000,00","0,00","0,00","250.000,00","0,00","0,00","0,00"
2.01.08.01.02.06.000,OBRA:Mejoramiento Espacios Verdes,"200.000,00","100,00","100,00","199.900,00","0,00","0,00","100,00"
2.01.08.01.02.07.000,OBRA:Mantenimineto de Calles en general,"3000.000,00","1.900,00","1.900,00","2998.100,00","0,00","0,00","1.900,00"
2.01.08.01.02.08.000,OBRA:Mantenimiento Y Mej Edif Pub Municipales,"590.000,00","34.653,59","34.653,59","555.346,41","0,00","0,00","34.653,59"
2.01.08.01.02.08.002,Obra:Mantenimiento y Mej Edif Seg Ciud.,"90.000,00","405,00","405,00","89.595,00","0,00","0,00","405,00"
2.01.08.01.02.08.003,Obra:Mant y Mej. Otros Edif Municipales,"250.000,00","5.775,00","5.775,00","244.225,00","0,00","0,00","5.775,00"
2.01.08.01.02.08.004,Obra:Mantenimiento y Mejora Sede Edif Munic.,"250.000,00","28.473,59","28.473,59","221.526,41","0,00","0,00","28.473,59"
2.01.08.01.02.09.000,OBRA: Mantenimiento Alumbrado Publico,"1100.000,00","44.110,99","44.110,99","1055.889,01","0,00","0,00","44.110,99"
2.01.08.01.02.11.000,OBRA Mantenim.y mejoras de otros edif locales,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
2.01.08.01.02.12.000,OBRA costanera municipal etapa II,"1500.000,00","0,00","0,00","1500.000,00","0,00","0,00","0,00"
2.01.08.01.02.13.000,Obras Menores,"800.000,00","0,00","0,00","800.000,00","0,00","0,00","0,00"
2.01.08.01.02.14.000,Deudas de Obras Ejercicio Anterior,"2000.000,00","358.232,82","358.232,82","1641.767,18","288.332,36","288.332,36","69.900,46"
2.01.08.01.02.16.000,Obra:Gas Nat(B. Centro.Cig.Valle Sol.M.Golf),"7000.000,00","0,00","0,00","7000.000,00","0,00","0,00","0,00"
2.01.08.01.02.17.000,obra Playon Deportivo L.LUGONES (EL TALAR),"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
2.01.08.01.02.18.000,obra Convenio Gobierno de la Provincia,"1500.000,00","0,00","0,00","1500.000,00","0,00","0,00","0,00"
2.01.08.01.02.19.000,OBRAS Convenios - Gobierno de la Nacion,"1500.000,00","0,00","0,00","1500.000,00","0,00","0,00","0,00"
2.01.08.01.02.20.000,Obra Fondo Fderal Solidario,"1500.000,00","0,00","0,00","1500.000,00","0,00","0,00","0,00"
2.01.08.01.02.21.000,Obra Mantenimiento escuelas(FOMEDEEP),"250.000,00","0,00","0,00","250.000,00","0,00","0,00","0,00"
2.01.08.01.02.22.000,F.D.Urbano C.C.V. del Sol,"1650.000,00","20.000,00","20.000,00","1630.000,00","0,00","0,00","20.000,00"
2.01.08.01.02.23.000,Obra Ambiente- Reciclado,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
2.03.00.00.00.00.000,AMORTIZACION DE LA DEUDA,"19125.000,00","5459.112,31","5459.112,31","13665.887,69","1151.130,00","1151.130,00","4307.982,31"
2.03.10.00.00.00.000,AMORTIZACION DE LA DEUDA,"19125.000,00","5459.112,31","5459.112,31","13665.887,69","1151.130,00","1151.130,00","4307.982,31"
2.03.10.02.02.00.000,OTROS BCO.PCIA.CBA. Y/O macro,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
2.03.10.02.03.00.000,AMORTIZACION DEUDA PACTO FISCAL III,"160.000,00","3.951,12","3.951,12","156.048,88","0,00","0,00","3.951,12"
2.03.10.02.04.00.000,AMORTIZACION DEUDAS PROVEEDORES VARIOS,"800.000,00","714.139,40","714.139,40","85.860,60","2.235,00","2.235,00","711.904,40"
2.03.10.02.05.00.000,AMORTIZACION CREDITO FONDO PERMANENTE,"500.000,00","70.000,00","70.000,00","430.000,00","0,00","0,00","70.000,00"
2.03.10.02.06.00.000,Amortizacion Anticipos de CooparticipM-^Ecion,"1500.000,00","344.444,45","344.444,45","1155.555,55","0,00","0,00","344.444,45"
2.03.10.02.07.00.000,AMORTIZACION JUICIO MSB CONST MUNICIPALIDAD,"8600.000,00","927.682,34","927.682,34","7672.317,66","0,00","0,00","927.682,34"
2.03.10.02.08.00.000,AMORTIZACION DEUDA CATASTROFE CLIMATOLOGICA,"7000.000,00","3398.895,00","3398.895,00","3601.105,00","1148.895,00","1148.895,00","2250.000,00"
2.03.10.02.09.00.000,Amortizacion Fondo Desarrollo Urbano,"495.000,00","0,00","0,00","495.000,00","0,00","0,00","0,00"
2.03.10.04.02.00.000,OTROS CREDITOS-BID,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
3.00.00.00.00.00.000,Salud Erogaciones Corrientes,"2789.180,00","422.233,36","422.233,36","2366.946,64","15.841,88","15.841,88","406.391,48"
3.01.00.00.00.00.000,Funcionamiento,"2489.180,00","422.233,36","422.233,36","2066.946,64","15.841,88","15.841,88","406.391,48"
3.01.01.00.00.00.000,Personal,"988.180,00","0,00","0,00","988.180,00","0,00","0,00","0,00"
3.01.01.01.01.00.000,Sueldos Basicos,"762.180,00","0,00","0,00","762.180,00","0,00","0,00","0,00"
3.01.01.01.01.01.000,Director de Centro de Salud Municipal,"84.000,00","0,00","0,00","84.000,00","0,00","0,00","0,00"
3.01.01.01.01.02.000,Personal,"181.500,00","0,00","0,00","181.500,00","0,00","0,00","0,00"
3.01.01.01.01.02.010,Jefe Depart Adm Centro de Salud (24),"121.500,00","0,00","0,00","121.500,00","0,00","0,00","0,00"
3.01.01.01.01.02.011,Subsecretaria de Salud Municipal,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
3.01.01.01.01.04.000,Personal auxiliar administrativo,"201.192,00","0,00","0,00","201.192,00","0,00","0,00","0,00"
3.01.01.01.01.04.009,Auxiliar Administrativo IX (9),"201.192,00","0,00","0,00","201.192,00","0,00","0,00","0,00"
3.01.01.01.01.05.000,Personal Administrativo de Ejecucion,"196.992,00","0,00","0,00","196.992,00","0,00","0,00","0,00"
3.01.01.01.01.05.001,Administrativo de Ejecucion II(cat8),"196.992,00","0,00","0,00","196.992,00","0,00","0,00","0,00"
3.01.01.01.01.08.000,Personal de Sanidad,"98.496,00","0,00","0,00","98.496,00","0,00","0,00","0,00"
3.01.01.01.01.08.003,Auxiliar Tecnico Asistencial I (8),"98.496,00","0,00","0,00","98.496,00","0,00","0,00","0,00"
3.01.01.02.01.00.000,Retribuciones,"126.000,00","0,00","0,00","126.000,00","0,00","0,00","0,00"
3.01.01.02.01.01.000,Personal Contratado CTRO sALUD cENTRO,"42.000,00","0,00","0,00","42.000,00","0,00","0,00","0,00"
3.01.01.02.01.02.000,Personal Contratado Ctro Salud El Talar,"42.000,00","0,00","0,00","42.000,00","0,00","0,00","0,00"
3.01.01.02.01.03.000,Personal Contratado dearrollo Social,"42.000,00","0,00","0,00","42.000,00","0,00","0,00","0,00"
3.01.01.06.00.00.000,Credito Adicional para inc salariales,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
3.01.02.00.00.00.000,Bienes de consumo Salud,"425.000,00","76.905,35","76.905,35","348.094,65","6.865,09","6.865,09","70.040,26"
3.01.02.01.01.00.000,Medicamentos e insumos hospitalarios Centro,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
3.01.02.01.02.00.000,eLEMENTOS DE cAFETERIA Y LIMPIEZA cENTRO,"15.000,00","695,00","695,00","14.305,00","0,00","0,00","695,00"
3.01.02.01.03.00.000,Utiles Impres. Digitalizacion y Papeleria CEN,"30.000,00","15.800,00","15.800,00","14.200,00","0,00","0,00","15.800,00"
3.01.02.01.04.00.000,Consumos varios CENTRO SALUD CENTRO,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
3.01.02.01.05.00.000,indumentaria al Personal Centro,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
3.01.02.02.01.00.000,Medicamentos e Ins Hospit. El Talar,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
3.01.02.02.02.00.000,Elementos de Cafeteria y limp El Talar,"5.000,00","705,00","705,00","4.295,00","0,00","0,00","705,00"
3.01.02.02.03.00.000,Utiles Impr. Digit.y Papeleria El Talar,"5.000,00","590,00","590,00","4.410,00","0,00","0,00","590,00"
3.01.02.02.04.00.000,Consumos Varios C. Salud El Talar,"5.000,00","140,00","140,00","4.860,00","0,00","0,00","140,00"
3.01.02.02.05.00.000,Indumentaria al personal El Talar,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.02.03.01.00.000,Utiles libros digitalizacion y papeleria,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
3.01.02.03.02.00.000,elementos de limpieza y cafeteria,"5.000,00","550,00","550,00","4.450,00","0,00","0,00","550,00"
3.01.02.03.03.00.000,Indumentaria al personal Des. Social,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.02.03.04.00.000,Consumos varios Desarrollo social,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
3.01.02.03.05.00.000,Medicamento e insumos a carenciados,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.02.03.06.00.000,Deudas de consumos ejercicio,"59.000,00","58.425,35","58.425,35","574,65","6.865,09","6.865,09","51.560,26"
3.01.02.03.07.00.000,Credito Refuerzo de Partida,"41.000,00","0,00","0,00","41.000,00","0,00","0,00","0,00"
3.01.03.00.00.00.000,Servicios Salud,"1076.000,00","345.328,01","345.328,01","730.671,99","8.976,79","8.976,79","336.351,22"
3.01.03.01.01.00.000,Electr. Agua (facturas)- Centro,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
3.01.03.01.02.00.000,Traslados y Remis Centro Salud Centro,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.03.01.03.00.000,Com. Telefonica y postales Centro,"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
3.01.03.01.04.00.000,Honrarios Profecionales -Centro,"310.000,00","18.950,00","18.950,00","291.050,00","0,00","0,00","18.950,00"
3.01.03.01.05.00.000,Servicios Mantenimiento -Centro,"30.000,00","1.800,00","1.800,00","28.200,00","0,00","0,00","1.800,00"
3.01.03.02.01.00.000,Elect.Gas Agua (facturas) - El Talar,"3.000,00","0,00","0,00","3.000,00","0,00","0,00","0,00"
3.01.03.02.02.00.000,Traslados Remis centro salud El Talar,"5.000,00","62,60","62,60","4.937,40","0,00","0,00","62,60"
3.01.03.02.03.00.000,Comunic. Telefonicas y Postales El Talar,"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
3.01.03.02.04.00.000,Honorarios Profecionales El Talar,"200.000,00","19.360,00","19.360,00","180.640,00","0,00","0,00","19.360,00"
3.01.03.02.05.00.000,Servicios mantenimiento El Talar,"10.000,00","1.900,00","1.900,00","8.100,00","0,00","0,00","1.900,00"
3.01.03.03.01.00.000,Elect Gas Agua (facturas D. Social,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.03.03.02.00.000,Traslado y remis D. Social,"5.000,00","1.773,62","1.773,62","3.226,38","0,00","0,00","1.773,62"
3.01.03.03.03.00.000,Comunic. telefonica y Postales D. sOCIAL,"3.000,00","0,00","0,00","3.000,00","0,00","0,00","0,00"
3.01.03.03.04.00.000,Honorarios Profecionales D. Social,"100.000,00","12.360,00","12.360,00","87.640,00","0,00","0,00","12.360,00"
3.01.03.03.05.00.000,Servicios Mantenimiento D. Social,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
3.01.03.04.00.00.000,Alquiler Consultorio Centro Salud,"30.000,00","0,00","0,00","30.000,00","0,00","0,00","0,00"
3.01.03.05.00.00.000,Deudas Ejercicio Ant.,"290.000,00","289.121,79","289.121,79","878,21","8.976,79","8.976,79","280.145,00"
